customer_id,2018-01-01 00:00:00+00:00,2018-02-01 00:00:00+00:00,2018-03-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,2018-05-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,2018-09-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,2018-11-01 00:00:00+00:00,2018-12-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2019-02-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,2019-05-01 00:00:00+00:00,2019-06-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00
374,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
375,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,0.0,0.0,0.0,,,,,
376,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,49.0,49.0,0.0,0.0,24.5,49.0,0.0,24.5,49.0,24.5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
377,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,198.0,,,,,
378,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
379,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
380,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,22.05,,0.0,0.0,,0.0,0.0,0.0,,0.0,,22.5,0.0,22.5,0.0,,,,,
382,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,22.0,0.0,,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,,,,,
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,
384,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,
386,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,22.5,,,0.0,,,22.5,,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,
387,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,45.0,0.0,0.0,0.0,22.5,,22.5,,0.0,0.0,0.0,0.0,21.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,22.5,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,22.5,0.0,,,,,
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,,,,,
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.0,2420.0,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,4745.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
394,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
401,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
406,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,44.0,0.0,22.0,22.0,22.0,66.0,132.0,88.0,,,,,
409,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
411,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,22.5,,0.0,,,,,,0.0,,22.5,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,22.5,0.0,0.0,,,,,
416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,22.5,0.0,0.0,0.0,0.0,,0.0,,22.5,22.5,,0.0,22.5,0.0,22.5,0.0,,,,,
419,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,25.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,25.0,,,0.0,0.0,0.0,0.0,0.0,,25.0,,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,48.75,0.0,0.0,0.0,23.75,,,,
420,,,,,0.0,,0.0,,0.0,,,0.0,,,,,40.0,40.0,40.0,40.0,40.0,40.0,0.0,,,,,,,,,,,40.0,40.0,80.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,,,,,,,40.0,40.0,40.0,40.0,,
426,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,22.5,0.0,22.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,22.5,0.0,0.0,0.0,22.5,0.0,0.0,0.0,,,,,
427,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,,,
428,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,
429,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,
432,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,24.5,,0.0,,0.0,,0.0,,0.0,,24.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
433,,,,0.0,,,,,,0.0,,,,,,,,24.0,,,,,24.0,,,,,24.0,,,,0.0,,,,,0.0,,24.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,112.5,0.0,90.0,225.0,225.0,0.0,180.0,0.0,0.0,135.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
442,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,23.275,23.275,,0.0,,0.0,,0.0,23.275,0.0,0.0,46.55,,,,23.275,0.0,,,0.0,,,0.0,0.0,,23.275,0.0,0.0,46.55,0.0,23.275,0.0,23.275,23.275,,23.275,0.0,0.0,0.0,0.0,0.0,,23.275,0.0,,23.275,,,
443,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,46.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,46.0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,0.0,92.0,23.0,46.0,23.0,0.0,23.0,23.0,23.0,46.0,23.0,46.0,,23.0,23.0,23.0,,,,
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,120.0,264.0,0.0,0.0,72.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,120.0,696.0,96.0,168.0,120.0,96.0,240.0,144.0,216.0,0.0,0.0,0.0,264.0,456.0,552.0,600.0,0.0,672.0,336.0,1032.0,840.0,984.0,912.0,384.0,96.0,456.0,984.0,1056.0,336.0,48.0,480.0,960.0,,,,,
453,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,17.0,0.0,,18.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,22.0,0.0,,,0.0,22.0,,0.0,0.0,0.0,22.0,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,,,,
458,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,22.5,0.0,0.0,0.0,,22.5,0.0,0.0,0.0,0.0,,22.5,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,22.5,22.5,0.0,0.0,22.5,23.75,23.75,23.75,
459,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,22.0,,0.0,44.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,,0.0,0.0,0.0,44.0,0.0,,,,,
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
463,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,0.0,,,,0.0,,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,
464,0.0,,,,0.0,0.0,,0.0,,,,47.5,5.0,,,,0.0,0.0,23.75,,0.0,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
465,,,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,0.0,,8.0,,,0.0,,,,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
473,0.0,,,0.0,,,,,,,,23.275,,,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,,,,,
474,,0.0,,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,,,,,
476,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,22.5,0.0,,,0.0,,,0.0,,,,21.25,,,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,,,,
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
486,0.0,,0.0,,,,,,,,,,,0.0,,,,24.0,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,,,,
487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,88.0,66.0,22.0,0.0,22.0,22.0,66.0,88.0,,44.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,44.0,66.0,88.0,0.0,66.0,0.0,88.0,66.0,0.0,0.0,66.0,66.0,0.0,0.0,66.0,88.0,44.0,88.0,88.0,0.0,66.0,88.0,22.0,,,,,
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,212.5,1105.0,1105.0,0.0,1105.0,1317.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
496,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,26.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,
499,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,66.0,110.0,88.0,44.0,132.0,66.0,66.0,132.0,110.0,220.0,110.0,44.0,22.0,132.0,176.0,176.0,154.0,264.0,88.0,330.0,110.0,110.0,154.0,220.0,176.0,264.0,242.0,286.0,330.0,154.0,308.0,352.0,198.0,198.0,132.0,264.0,220.0,330.0,330.0,352.0,0.0,176.0,88.0,88.0,308.0,,,,
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,153.0,102.0,25.0,175.0,150.0,125.0,50.0,50.0,0.0,125.0,50.0,75.0,75.0,130.0,104.0,130.0,153.0,100.0,150.0,50.0,150.0,100.0,75.0,75.0,375.0,75.0,75.0,100.0,175.0,150.0,25.0,250.0,175.0,250.0,175.0,175.0,175.0,225.0,150.0,225.0,100.0,225.0,125.0,200.0,125.0,,,,
501,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,22.0,22.0,22.0,22.0,0.0,22.0,,22.0,0.0,0.0,22.0,22.0,,,22.0,22.0,22.0,44.0,22.0,22.0,44.0,0.0,0.0,44.0,0.0,22.0,22.0,44.0,44.0,44.0,66.0,22.0,22.0,22.0,22.0,22.0,44.0,66.0,66.0,44.0,22.0,0.0,0.0,44.0,0.0,,,,,
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
532,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,112.0,28.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,112.0,0.0,140.0,0.0,140.0,0.0,0.0,56.0,0.0,140.0,140.0,84.0,,,,,
542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
548,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,28.5,,28.5,28.5,0.0,,28.5,0.0,0.0,,0.0,0.0,0.0,,28.5,0.0,,,0.0,,,,28.5,28.5,0.0,,28.5,,0.0,,0.0,,28.5,28.5,0.0,0.0,28.5,,28.5,28.5,28.5,28.5,28.5,28.5,28.5,,,,,
550,,0.0,0.0,0.0,,0.0,0.0,,0.0,,15.0,,0.0,,0.0,,15.0,,0.0,,15.0,,0.0,0.0,,0.0,0.0,,15.0,,15.0,,,15.0,,,,,14.999,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,,14.999,0.0,,,,,
551,,,,,,,,,,,,,,,,,,,,,,2.8,,,,8.4,8.4,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,25.5,0.0,,,19.5,19.5,,,16.5,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
553,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,24.0,48.0,0.0,48.0,48.0,24.0,48.0,0.0,48.0,0.0,72.0,0.0,0.0,0.0,48.0,24.0,48.0,48.0,84.0,0.0,0.0,0.0,48.0,24.0,0.0,24.0,0.0,48.0,48.0,48.0,0.0,48.0,0.0,0.0,48.0,72.0,72.0,0.0,0.0,72.0,72.0,48.0,24.0,0.0,,,,,
554,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,15.4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,22.4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,
557,,0.0,,,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,28.0,,0.0,0.0,0.0,,,,,
558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,85.5,0.0,28.5,28.5,,28.5,,,85.5,,0.0,,0.0,0.0,57.0,57.0,,57.0,0.0,0.0,0.0,57.0,0.0,,28.5,28.5,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,57.0,57.0,0.0,28.5,57.0,28.5,28.5,,,,
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,57.0,0.0,85.5,85.5,85.5,57.0,85.5,0.0,57.0,0.0,0.0,,0.0,0.0,28.5,57.0,28.5,28.5,0.0,0.0,0.0,28.5,28.5,0.0,85.5,57.0,57.0,0.0,28.5,0.0,0.0,0.0,0.0,28.5,0.0,,,0.0,28.5,57.0,0.0,85.5,28.5,57.0,,,,,
